"chapter"|"year"|"value"|"time"
"31"|"2020"|27176.12409|2022-03-29 15:09:49
"31"|"2021"|36753.08215|2022-03-29 15:09:49
"31"|"2022*"|5888.02131|2022-03-29 15:09:49
"32"|"1998"|0|2022-03-29 15:09:49
"32"|"1999"|0|2022-03-29 15:09:49
"32"|"2000"|0|2022-03-29 15:09:49
"32"|"2001"|0|2022-03-29 15:09:49
"32"|"2002"|0|2022-03-29 15:09:49
"32"|"2003"|0|2022-03-29 15:09:49
"32"|"2004"|0|2022-03-29 15:09:49
"32"|"2005"|0|2022-03-29 15:09:49
"32"|"2006"|0|2022-03-29 15:09:49
"32"|"2007"|41250.00727|2022-03-29 15:09:49
"32"|"2008"|42569.92753|2022-03-29 15:09:49
"32"|"2009"|37873.03888|2022-03-29 15:09:49
"32"|"2010"|48956.35825|2022-03-29 15:09:49
"32"|"2011"|57870.67732|2022-03-29 15:09:49
"32"|"2012"|63411.47142|2022-03-29 15:09:49
"32"|"2013"|62232.30757|2022-03-29 15:09:49
"32"|"2014"|70751.4030400001|2022-03-29 15:09:49
"32"|"2015"|80535.71464|2022-03-29 15:09:49
"32"|"2016"|80488.6543500001|2022-03-29 15:09:49
"32"|"2017"|94190.5995399999|2022-03-29 15:09:49
"32"|"2018"|90984.36652|2022-03-29 15:09:49
"32"|"2019"|93645.84608|2022-03-29 15:09:49
"32"|"2020"|92662.88098|2022-03-29 15:09:49
"32"|"2021"|114003.50604|2022-03-29 15:09:49
"32"|"2022*"|18325.73252|2022-03-29 15:09:49
"33"|"1998"|0|2022-03-29 15:09:49
"33"|"1999"|0|2022-03-29 15:09:49
"33"|"2000"|0|2022-03-29 15:09:49
"33"|"2001"|0|2022-03-29 15:09:49
"33"|"2002"|0|2022-03-29 15:09:49
"33"|"2003"|0|2022-03-29 15:09:49
"33"|"2004"|0|2022-03-29 15:09:49
"33"|"2005"|0|2022-03-29 15:09:49
"33"|"2006"|0|2022-03-29 15:09:49
"33"|"2007"|9439.69477|2022-03-29 15:09:49
"33"|"2008"|8634.25029|2022-03-29 15:09:49
"33"|"2009"|9337.28005|2022-03-29 15:09:49
"33"|"2010"|15201.03561|2022-03-29 15:09:49
"33"|"2011"|22368.27333|2022-03-29 15:09:49
"33"|"2012"|23492.82271|2022-03-29 15:09:49
"33"|"2013"|19669.23912|2022-03-29 15:09:49
"33"|"2014"|20022.06672|2022-03-29 15:09:49
"33"|"2015"|21559.44766|2022-03-29 15:09:49
"33"|"2016"|27172.36001|2022-03-29 15:09:49
"33"|"2017"|31817.37489|2022-03-29 15:09:49
"33"|"2018"|32684.1943|2022-03-29 15:09:49
"33"|"2019"|34338.26546|2022-03-29 15:09:49
"33"|"2020"|25972.8505|2022-03-29 15:09:49
"33"|"2021"|28799.32402|2022-03-29 15:09:49
"33"|"2022*"|5920.92222|2022-03-29 15:09:49
"34"|"1998"|0|2022-03-29 15:09:49
"34"|"1999"|0|2022-03-29 15:09:49
"34"|"2000"|0|2022-03-29 15:09:49
"34"|"2001"|0|2022-03-29 15:09:49
"34"|"2002"|0|2022-03-29 15:09:49
"34"|"2003"|0|2022-03-29 15:09:49
"34"|"2004"|0|2022-03-29 15:09:49
"34"|"2005"|0|2022-03-29 15:09:49
"34"|"2006"|0|2022-03-29 15:09:49
"34"|"2007"|33499.16391|2022-03-29 15:09:49
"34"|"2008"|40398.5701|2022-03-29 15:09:49
"34"|"2009"|46223.34119|2022-03-29 15:09:49
"34"|"2010"|39975.60386|2022-03-29 15:09:49
"34"|"2011"|33852.49158|2022-03-29 15:09:49
"34"|"2012"|38713.22094|2022-03-29 15:09:49
"34"|"2013"|41613.48638|2022-03-29 15:09:49
"34"|"2014"|44659.65673|2022-03-29 15:09:49
"34"|"2015"|45789.9425599999|2022-03-29 15:09:49
"34"|"2016"|45353.21377|2022-03-29 15:09:49
"34"|"2017"|45504.55821|2022-03-29 15:09:49
"34"|"2018"|48756.55534|2022-03-29 15:09:49
"34"|"2019"|48962.60907|2022-03-29 15:09:49
"34"|"2020"|52042.25905|2022-03-29 15:09:49
"34"|"2021"|51052.50065|2022-03-29 15:09:49
"34"|"2022*"|10228.35942|2022-03-29 15:09:49
"35"|"1998"|0|2022-03-29 15:09:49
"35"|"1999"|0|2022-03-29 15:09:49
"35"|"2000"|0|2022-03-29 15:09:49
"35"|"2001"|0|2022-03-29 15:09:49
"35"|"2002"|0|2022-03-29 15:09:49
"35"|"2003"|0|2022-03-29 15:09:49
"35"|"2004"|0|2022-03-29 15:09:49
"35"|"2005"|0|2022-03-29 15:09:49
"35"|"2006"|0|2022-03-29 15:09:49
"35"|"2007"|15428.98528|2022-03-29 15:09:49
"35"|"2008"|16553.31176|2022-03-29 15:09:49
"35"|"2009"|48911.99371|2022-03-29 15:09:49
"35"|"2010"|16199.59984|2022-03-29 15:09:49
"35"|"2011"|17817.9928|2022-03-29 15:09:49
"35"|"2012"|18384.24303|2022-03-29 15:09:49
"35"|"2013"|12253.31282|2022-03-29 15:09:49
"35"|"2014"|14122.51453|2022-03-29 15:09:49
"35"|"2015"|14401.31298|2022-03-29 15:09:49
"35"|"2016"|16054.77519|2022-03-29 15:09:49
"35"|"2017"|14562.45266|2022-03-29 15:09:49
"35"|"2018"|14778.56127|2022-03-29 15:09:49
"35"|"2019"|15646.03006|2022-03-29 15:09:49
"35"|"2020"|12532.1765|2022-03-29 15:09:49
"35"|"2021"|16487.95787|2022-03-29 15:09:49
"35"|"2022*"|2389.38942|2022-03-29 15:09:49
"36"|"1998"|0|2022-03-29 15:09:49
"36"|"1999"|0|2022-03-29 15:09:49
"36"|"2000"|0|2022-03-29 15:09:49
"36"|"2001"|0|2022-03-29 15:09:49
"36"|"2002"|0|2022-03-29 15:09:49
"36"|"2003"|0|2022-03-29 15:09:49
"36"|"2004"|0|2022-03-29 15:09:49
"36"|"2005"|0|2022-03-29 15:09:49
"36"|"2006"|0|2022-03-29 15:09:49
"36"|"2007"|2467.90867|2022-03-29 15:09:49
"36"|"2008"|4812.63496|2022-03-29 15:09:49
"36"|"2009"|3742.64803|2022-03-29 15:09:49
"36"|"2010"|5246.51006|2022-03-29 15:09:49
"36"|"2011"|8143.25132|2022-03-29 15:09:49
"36"|"2012"|10339.98385|2022-03-29 15:09:49
"36"|"2013"|9421.1956|2022-03-29 15:09:49
"36"|"2014"|12024.05684|2022-03-29 15:09:49
"36"|"2015"|12005.61852|2022-03-29 15:09:49
"36"|"2016"|17992.62456|2022-03-29 15:09:49
"36"|"2017"|19066.81047|2022-03-29 15:09:49
"36"|"2018"|20497.01114|2022-03-29 15:09:49
"36"|"2019"|37851.69086|2022-03-29 15:09:49
"36"|"2020"|13930.22403|2022-03-29 15:09:49
"36"|"2021"|11748.69808|2022-03-29 15:09:49
"36"|"2022*"|1988.79991|2022-03-29 15:09:49
"37"|"1998"|0|2022-03-29 15:09:49
"37"|"1999"|0|2022-03-29 15:09:49
"37"|"2000"|0|2022-03-29 15:09:49
"37"|"2001"|0|2022-03-29 15:09:49
"37"|"2002"|0|2022-03-29 15:09:49
"37"|"2003"|0|2022-03-29 15:09:49
"37"|"2004"|0|2022-03-29 15:09:49
"37"|"2005"|0|2022-03-29 15:09:49
"37"|"2006"|0|2022-03-29 15:09:49
"37"|"2007"|137.68489|2022-03-29 15:09:49
"37"|"2008"|97.0156|2022-03-29 15:09:49
"37"|"2009"|149.96506|2022-03-29 15:09:49
"37"|"2010"|417.77204|2022-03-29 15:09:49
"37"|"2011"|568.68961|2022-03-29 15:09:49
"37"|"2012"|221.32233|2022-03-29 15:09:49
"37"|"2013"|186.45421|2022-03-29 15:09:49
"37"|"2014"|284.45098|2022-03-29 15:09:49
"37"|"2015"|183.93029|2022-03-29 15:09:49
"37"|"2016"|383.39968|2022-03-29 15:09:49
"37"|"2017"|410.98074|2022-03-29 15:09:49
"37"|"2018"|384.99607|2022-03-29 15:09:49
"37"|"2019"|211.4349|2022-03-29 15:09:49
"37"|"2020"|108.83356|2022-03-29 15:09:49
"37"|"2021"|161.77068|2022-03-29 15:09:49
"37"|"2022*"|27.20878|2022-03-29 15:09:49
"38"|"1998"|0|2022-03-29 15:09:49
"38"|"1999"|0|2022-03-29 15:09:49
"38"|"2000"|0|2022-03-29 15:09:49
"38"|"2001"|0|2022-03-29 15:09:49
"38"|"2002"|0|2022-03-29 15:09:49
"38"|"2003"|0|2022-03-29 15:09:49
"38"|"2004"|0|2022-03-29 15:09:49
"38"|"2005"|0|2022-03-29 15:09:49
"38"|"2006"|0|2022-03-29 15:09:49
"38"|"2007"|75954.94886|2022-03-29 15:09:49
"38"|"2008"|89964.56543|2022-03-29 15:09:49
"38"|"2009"|79899.26829|2022-03-29 15:09:49
"38"|"2010"|103757.6993|2022-03-29 15:09:49
"38"|"2011"|111798.02786|2022-03-29 15:09:49
"38"|"2012"|113593.45087|2022-03-29 15:09:49
"38"|"2013"|110246.82613|2022-03-29 15:09:49
"38"|"2014"|115765.96304|2022-03-29 15:09:49
"38"|"2015"|119178.57386|2022-03-29 15:09:49
"38"|"2016"|123309.69986|2022-03-29 15:09:49
"38"|"2017"|126851.77587|2022-03-29 15:09:49
"38"|"2018"|118013.76395|2022-03-29 15:09:49
"38"|"2019"|116780.20985|2022-03-29 15:09:49
"38"|"2020"|121241.04975|2022-03-29 15:09:49
"38"|"2021"|142470.32044|2022-03-29 15:09:49
"38"|"2022*"|22374.77813|2022-03-29 15:09:49
"39"|"1998"|0|2022-03-29 15:09:49
"39"|"1999"|0|2022-03-29 15:09:49
"39"|"2000"|0|2022-03-29 15:09:49
"39"|"2001"|0|2022-03-29 15:09:49
"39"|"2002"|0|2022-03-29 15:09:49
"39"|"2003"|0|2022-03-29 15:09:49
"39"|"2004"|0|2022-03-29 15:09:49
"39"|"2005"|0|2022-03-29 15:09:49
"39"|"2006"|0|2022-03-29 15:09:49
"39"|"2007"|193883.30509|2022-03-29 15:09:49
"39"|"2008"|211123.15284|2022-03-29 15:09:49
"39"|"2009"|205190.29636|2022-03-29 15:09:49
"39"|"2010"|239744.01853|2022-03-29 15:09:49
"39"|"2011"|309033.58637|2022-03-29 15:09:49
"39"|"2012"|366321.53975|2022-03-29 15:09:49
"39"|"2013"|379148.56002|2022-03-29 15:09:49
"39"|"2014"|394835.97438|2022-03-29 15:09:49
"39"|"2015"|363674.1164|2022-03-29 15:09:49
"39"|"2016"|355430.46964|2022-03-29 15:09:49
"39"|"2017"|355453.0628|2022-03-29 15:09:49
"39"|"2018"|366734.01804|2022-03-29 15:09:49
"39"|"2019"|382372.97011|2022-03-29 15:09:49
"39"|"2020"|360948.66334|2022-03-29 15:09:49
"39"|"2021"|455609.58909|2022-03-29 15:09:49
"39"|"2022*"|80223.16561|2022-03-29 15:09:49
"40"|"1998"|0|2022-03-29 15:09:49
"40"|"1999"|0|2022-03-29 15:09:49
"40"|"2000"|0|2022-03-29 15:09:49
"40"|"2001"|0|2022-03-29 15:09:49
"40"|"2002"|0|2022-03-29 15:09:49
"40"|"2003"|0|2022-03-29 15:09:49
"40"|"2004"|0|2022-03-29 15:09:49
"40"|"2005"|0|2022-03-29 15:09:49
"40"|"2006"|0|2022-03-29 15:09:49
"40"|"2007"|185370.46632|2022-03-29 15:09:49
"40"|"2008"|212765.38147|2022-03-29 15:09:49
"40"|"2009"|173908.91713|2022-03-29 15:09:49
"40"|"2010"|222234.82325|2022-03-29 15:09:49
"40"|"2011"|249600.81535|2022-03-29 15:09:49
"40"|"2012"|249685.67688|2022-03-29 15:09:49
"40"|"2013"|250587.41787|2022-03-29 15:09:49
"40"|"2014"|246737.57329|2022-03-29 15:09:49
"40"|"2015"|233043.60148|2022-03-29 15:09:49
"40"|"2016"|220911.82059|2022-03-29 15:09:49
"40"|"2017"|260503.90834|2022-03-29 15:09:49
"40"|"2018"|279943.352549999|2022-03-29 15:09:49
"40"|"2019"|267990.92283|2022-03-29 15:09:49
"40"|"2020"|224774.00975|2022-03-29 15:09:49
"40"|"2021"|294572.1591|2022-03-29 15:09:49
"40"|"2022*"|50566.82894|2022-03-29 15:09:49
"41"|"1998"|0|2022-03-29 15:09:49
"41"|"1999"|0|2022-03-29 15:09:49
"41"|"2000"|0|2022-03-29 15:09:49
"41"|"2001"|0|2022-03-29 15:09:49
"41"|"2002"|0|2022-03-29 15:09:49
"41"|"2003"|0|2022-03-29 15:09:49
"41"|"2004"|0|2022-03-29 15:09:49
"41"|"2005"|0|2022-03-29 15:09:49
"41"|"2006"|0|2022-03-29 15:09:49
"41"|"2007"|15440.34202|2022-03-29 15:09:49
"41"|"2008"|15188.35802|2022-03-29 15:09:49
"41"|"2009"|16275.34459|2022-03-29 15:09:49
"41"|"2010"|23220.40888|2022-03-29 15:09:49
"41"|"2011"|32614.42626|2022-03-29 15:09:49
"41"|"2012"|19392.52203|2022-03-29 15:09:49
"41"|"2013"|18507.71924|2022-03-29 15:09:49
"41"|"2014"|19157.84476|2022-03-29 15:09:49
"41"|"2015"|15592.21823|2022-03-29 15:09:49
"41"|"2016"|7501.9407|2022-03-29 15:09:49
"41"|"2017"|8066.37676|2022-03-29 15:09:49
"41"|"2018"|5916.61757|2022-03-29 15:09:49
"41"|"2019"|3898.76|2022-03-29 15:09:49
"41"|"2020"|3231.20008|2022-03-29 15:09:49
"41"|"2021"|6205.72697|2022-03-29 15:09:49
"41"|"2022*"|914.25759|2022-03-29 15:09:49
"42"|"1998"|0|2022-03-29 15:09:49
"42"|"1999"|0|2022-03-29 15:09:49
"42"|"2000"|0|2022-03-29 15:09:49
"42"|"2001"|0|2022-03-29 15:09:49
"42"|"2002"|0|2022-03-29 15:09:49
"42"|"2003"|0|2022-03-29 15:09:49
"42"|"2004"|0|2022-03-29 15:09:49
"42"|"2005"|0|2022-03-29 15:09:49
"42"|"2006"|0|2022-03-29 15:09:49
"42"|"2007"|55928.81111|2022-03-29 15:09:49
"42"|"2008"|30524.096|2022-03-29 15:09:49
"42"|"2009"|7978.93855|2022-03-29 15:09:49
"42"|"2010"|6811.38242|2022-03-29 15:09:49
"42"|"2011"|10200.43266|2022-03-29 15:09:49
"42"|"2012"|4424.78478|2022-03-29 15:09:49
"42"|"2013"|5132.99841|2022-03-29 15:09:49
"42"|"2014"|5391.1142|2022-03-29 15:09:49
"42"|"2015"|4988.65035|2022-03-29 15:09:49
"42"|"2016"|5355.65484|2022-03-29 15:09:49
"42"|"2017"|4797.15158|2022-03-29 15:09:49
"42"|"2018"|4907.79768|2022-03-29 15:09:49
"42"|"2019"|5642.50067|2022-03-29 15:09:49
"42"|"2020"|5183.9581|2022-03-29 15:09:49
"42"|"2021"|9771.89383|2022-03-29 15:09:49
"42"|"2022*"|1978.54264|2022-03-29 15:09:49
"43"|"1998"|0|2022-03-29 15:09:49
"43"|"1999"|0|2022-03-29 15:09:49
"43"|"2000"|0|2022-03-29 15:09:49
"43"|"2001"|0|2022-03-29 15:09:49
"43"|"2002"|0|2022-03-29 15:09:49
"43"|"2003"|0|2022-03-29 15:09:49
"43"|"2004"|0|2022-03-29 15:09:49
"43"|"2005"|0|2022-03-29 15:09:49
"43"|"2006"|0|2022-03-29 15:09:49
"43"|"2007"|14.26488|2022-03-29 15:09:49
"43"|"2008"|6.26408|2022-03-29 15:09:49
"43"|"2009"|10.53069|2022-03-29 15:09:49
"43"|"2010"|2.26896|2022-03-29 15:09:49
"43"|"2011"|38.9165|2022-03-29 15:09:49
"43"|"2012"|3.869|2022-03-29 15:09:49
"43"|"2013"|2.578|2022-03-29 15:09:49
"43"|"2014"|1.35961|2022-03-29 15:09:49
"43"|"2015"|0.10547|2022-03-29 15:09:49
"43"|"2016"|0.125|2022-03-29 15:09:49
"43"|"2017"|0.96247|2022-03-29 15:09:49
"43"|"2018"|0.61514|2022-03-29 15:09:49
"43"|"2019"|2.053|2022-03-29 15:09:49
"43"|"2020"|0.68453|2022-03-29 15:09:49
"43"|"2021"|0.70712|2022-03-29 15:09:49
"43"|"2022*"|0|2022-03-29 15:09:49
"44"|"1998"|0|2022-03-29 15:09:49
"44"|"1999"|0|2022-03-29 15:09:49
"44"|"2000"|0|2022-03-29 15:09:49
"44"|"2001"|0|2022-03-29 15:09:49
"44"|"2002"|0|2022-03-29 15:09:49
"44"|"2003"|0|2022-03-29 15:09:49
"44"|"2004"|0|2022-03-29 15:09:49
"44"|"2005"|0|2022-03-29 15:09:49
"44"|"2006"|0|2022-03-29 15:09:49
"44"|"2007"|46965.17937|2022-03-29 15:09:49
"44"|"2008"|52400.12792|2022-03-29 15:09:49
"44"|"2009"|38987.91294|2022-03-29 15:09:49
"44"|"2010"|45973.21597|2022-03-29 15:09:49
"44"|"2011"|72485.97598|2022-03-29 15:09:49
"44"|"2012"|80271.19093|2022-03-29 15:09:49
"44"|"2013"|65477.82018|2022-03-29 15:09:49
"44"|"2014"|69377.65727|2022-03-29 15:09:49
"44"|"2015"|70715.19376|2022-03-29 15:09:49
"44"|"2016"|67327.79526|2022-03-29 15:09:49
"44"|"2017"|82050.79707|2022-03-29 15:09:49
"44"|"2018"|73707.96262|2022-03-29 15:09:49
"44"|"2019"|64633.82615|2022-03-29 15:09:49
"44"|"2020"|56374.69862|2022-03-29 15:09:49
"44"|"2021"|68341.1935|2022-03-29 15:09:49
"44"|"2022*"|11898.18295|2022-03-29 15:09:49
"45"|"1998"|0|2022-03-29 15:09:49
"45"|"1999"|0|2022-03-29 15:09:49
"45"|"2000"|0|2022-03-29 15:09:49
"45"|"2001"|0|2022-03-29 15:09:49
"45"|"2002"|0|2022-03-29 15:09:49
"45"|"2003"|0|2022-03-29 15:09:49
"45"|"2004"|0|2022-03-29 15:09:49
"45"|"2005"|0|2022-03-29 15:09:49
"45"|"2006"|0|2022-03-29 15:09:49
"45"|"2007"|1.56824|2022-03-29 15:09:49
"45"|"2008"|3.2179|2022-03-29 15:09:49
"45"|"2009"|0.71794|2022-03-29 15:09:49
"45"|"2010"|0.1193|2022-03-29 15:09:49
"45"|"2011"|0.08401|2022-03-29 15:09:49
"45"|"2012"|0.02675|2022-03-29 15:09:49
"45"|"2013"|0.65682|2022-03-29 15:09:49
"45"|"2014"|0.97969|2022-03-29 15:09:49
"45"|"2015"|0.62918|2022-03-29 15:09:49
"45"|"2016"|2.76971|2022-03-29 15:09:49
"45"|"2017"|1.12349|2022-03-29 15:09:49
"45"|"2018"|4.6918|2022-03-29 15:09:49
"45"|"2019"|1.00315|2022-03-29 15:09:49
"45"|"2020"|0.19368|2022-03-29 15:09:49
"45"|"2021"|0.77615|2022-03-29 15:09:49
"45"|"2022*"|0|2022-03-29 15:09:49
"46"|"1998"|0|2022-03-29 15:09:49
"46"|"1999"|0|2022-03-29 15:09:49
"46"|"2000"|0|2022-03-29 15:09:49
"46"|"2001"|0|2022-03-29 15:09:49
"46"|"2002"|0|2022-03-29 15:09:49
"46"|"2003"|0|2022-03-29 15:09:49
"46"|"2004"|0|2022-03-29 15:09:49
"46"|"2005"|0|2022-03-29 15:09:49
"46"|"2006"|0|2022-03-29 15:09:49
"46"|"2007"|8.52883|2022-03-29 15:09:49
"46"|"2008"|6.73254|2022-03-29 15:09:49
"46"|"2009"|6.23248|2022-03-29 15:09:49
"46"|"2010"|11.80348|2022-03-29 15:09:49
"46"|"2011"|19.08135|2022-03-29 15:09:49
"46"|"2012"|10.1384|2022-03-29 15:09:49
"46"|"2013"|11.51131|2022-03-29 15:09:49
"46"|"2014"|3.39721|2022-03-29 15:09:49
"46"|"2015"|15.13884|2022-03-29 15:09:49
"46"|"2016"|38.91925|2022-03-29 15:09:49
"46"|"2017"|1.16344|2022-03-29 15:09:49
"46"|"2018"|8.33964|2022-03-29 15:09:49
"46"|"2019"|5.79654|2022-03-29 15:09:49
"46"|"2020"|32.60274|2022-03-29 15:09:49
"46"|"2021"|15.88543|2022-03-29 15:09:49
"46"|"2022*"|0.61684|2022-03-29 15:09:49
"47"|"1998"|0|2022-03-29 15:09:49
"47"|"1999"|0|2022-03-29 15:09:49
"47"|"2000"|0|2022-03-29 15:09:49
"47"|"2001"|0|2022-03-29 15:09:49
"47"|"2002"|0|2022-03-29 15:09:49
"47"|"2003"|0|2022-03-29 15:09:49
"47"|"2004"|0|2022-03-29 15:09:49
"47"|"2005"|0|2022-03-29 15:09:49
"47"|"2006"|0|2022-03-29 15:09:49
"47"|"2007"|7154.56724|2022-03-29 15:09:49
"47"|"2008"|7738.70469|2022-03-29 15:09:49
"47"|"2009"|5349.73779|2022-03-29 15:09:49
"47"|"2010"|9930.03709|2022-03-29 15:09:49
"47"|"2011"|15306.62771|2022-03-29 15:09:49
"47"|"2012"|14003.54774|2022-03-29 15:09:49
"47"|"2013"|14970.32481|2022-03-29 15:09:49
"47"|"2014"|15074.91348|2022-03-29 15:09:49
"47"|"2015"|13683.68452|2022-03-29 15:09:49
"47"|"2016"|12562.45429|2022-03-29 15:09:49
"47"|"2017"|15385.71423|2022-03-29 15:09:49
"47"|"2018"|15029.66112|2022-03-29 15:09:49
"47"|"2019"|11233.237078|2022-03-29 15:09:49
"47"|"2020"|9439.66656|2022-03-29 15:09:49
"47"|"2021"|13926.01371|2022-03-29 15:09:49
"47"|"2022*"|2509.40281|2022-03-29 15:09:49
"48"|"1998"|0|2022-03-29 15:09:49
"48"|"1999"|0|2022-03-29 15:09:49
"48"|"2000"|0|2022-03-29 15:09:49
"48"|"2001"|0|2022-03-29 15:09:49
"48"|"2002"|0|2022-03-29 15:09:49
"48"|"2003"|0|2022-03-29 15:09:49
"48"|"2004"|0|2022-03-29 15:09:49
"48"|"2005"|0|2022-03-29 15:09:49
"48"|"2006"|0|2022-03-29 15:09:49
"48"|"2007"|166834.67444|2022-03-29 15:09:49
"48"|"2008"|187958.91613|2022-03-29 15:09:49
"48"|"2009"|194995.70946|2022-03-29 15:09:49
"48"|"2010"|193941.91028|2022-03-29 15:09:49
"48"|"2011"|186647.01145|2022-03-29 15:09:49
"48"|"2012"|88135.96981|2022-03-29 15:09:49
"48"|"2013"|98487.54575|2022-03-29 15:09:49
"48"|"2014"|95763.1939|2022-03-29 15:09:49
"48"|"2015"|102125.38907|2022-03-29 15:09:49
"48"|"2016"|104008.36798|2022-03-29 15:09:49
"48"|"2017"|93435.7055|2022-03-29 15:09:49
"48"|"2018"|87084.80254|2022-03-29 15:09:49
"48"|"2019"|97675.146241|2022-03-29 15:09:49
"48"|"2020"|88100.06961|2022-03-29 15:09:49
"48"|"2021"|117032.08642|2022-03-29 15:09:49
"48"|"2022*"|24409.86058|2022-03-29 15:09:49
"49"|"1998"|0|2022-03-29 15:09:49
"49"|"1999"|0|2022-03-29 15:09:49
"49"|"2000"|0|2022-03-29 15:09:49
"49"|"2001"|0|2022-03-29 15:09:49
"49"|"2002"|0|2022-03-29 15:09:49
"49"|"2003"|0|2022-03-29 15:09:49
"49"|"2004"|0|2022-03-29 15:09:49
"49"|"2005"|0|2022-03-29 15:09:49
"49"|"2006"|0|2022-03-29 15:09:49
"49"|"2007"|13259.4571|2022-03-29 15:09:49
"49"|"2008"|12038.55|2022-03-29 15:09:49
"49"|"2009"|10488.03159|2022-03-29 15:09:49
"49"|"2010"|17862.57404|2022-03-29 15:09:49
"49"|"2011"|22168.63858|2022-03-29 15:09:49
"49"|"2012"|16485.39208|2022-03-29 15:09:49
"49"|"2013"|17056.05204|2022-03-29 15:09:49
"49"|"2014"|15330.59925|2022-03-29 15:09:49
"49"|"2015"|12070.15713|2022-03-29 15:09:49
"49"|"2016"|14592.19515|2022-03-29 15:09:49
"49"|"2017"|11051.00016|2022-03-29 15:09:49
"49"|"2018"|9567.77097|2022-03-29 15:09:49
"49"|"2019"|8934.32008|2022-03-29 15:09:49
"49"|"2020"|7211.08729|2022-03-29 15:09:49
"49"|"2021"|7383.1353|2022-03-29 15:09:49
"49"|"2022*"|1009.81492|2022-03-29 15:09:49
"50"|"1998"|0|2022-03-29 15:09:49
"50"|"1999"|0|2022-03-29 15:09:49
"50"|"2000"|0|2022-03-29 15:09:49
"50"|"2001"|0|2022-03-29 15:09:49
"50"|"2002"|0|2022-03-29 15:09:49
"50"|"2003"|0|2022-03-29 15:09:49
"50"|"2004"|0|2022-03-29 15:09:49
"50"|"2005"|0|2022-03-29 15:09:49
"50"|"2006"|0|2022-03-29 15:09:49
"50"|"2007"|0|2022-03-29 15:09:49
"50"|"2008"|0|2022-03-29 15:09:49
"50"|"2009"|0|2022-03-29 15:09:49
"50"|"2010"|0|2022-03-29 15:09:49
"50"|"2011"|0|2022-03-29 15:09:49
"50"|"2012"|0|2022-03-29 15:09:49
"50"|"2013"|0|2022-03-29 15:09:49
"50"|"2014"|0|2022-03-29 15:09:49
"50"|"2015"|0|2022-03-29 15:09:49
"50"|"2016"|0|2022-03-29 15:09:49
"50"|"2017"|0|2022-03-29 15:09:49
"50"|"2018"|0|2022-03-29 15:09:49
"50"|"2019"|0|2022-03-29 15:09:49
"50"|"2020"|0|2022-03-29 15:09:49
"50"|"2021"|0|2022-03-29 15:09:49
"50"|"2022*"|0|2022-03-29 15:09:49
"51"|"1998"|0|2022-03-29 15:09:49
"51"|"1999"|0|2022-03-29 15:09:49
"51"|"2000"|0|2022-03-29 15:09:49
"51"|"2001"|0|2022-03-29 15:09:49
"51"|"2002"|0|2022-03-29 15:09:49
"51"|"2003"|0|2022-03-29 15:09:49
"51"|"2004"|0|2022-03-29 15:09:49
"51"|"2005"|0|2022-03-29 15:09:49
"51"|"2006"|0|2022-03-29 15:09:49
"51"|"2007"|4.09436|2022-03-29 15:09:49
"51"|"2008"|0.05808|2022-03-29 15:09:49
"51"|"2009"|0.01773|2022-03-29 15:09:49
"51"|"2010"|2.6573|2022-03-29 15:09:49
"51"|"2011"|0.01|2022-03-29 15:09:49
"51"|"2012"|0.004|2022-03-29 15:09:49
"51"|"2013"|0.82552|2022-03-29 15:09:49
"51"|"2014"|0.53231|2022-03-29 15:09:49
"51"|"2015"|3.07424|2022-03-29 15:09:49
"51"|"2016"|2.25867|2022-03-29 15:09:49
"51"|"2017"|2.52816|2022-03-29 15:09:49
"51"|"2018"|2.13089|2022-03-29 15:09:49
"51"|"2019"|1.66996|2022-03-29 15:09:49
"51"|"2020"|0.68688|2022-03-29 15:09:49
"51"|"2021"|1.27453|2022-03-29 15:09:49
"51"|"2022*"|0|2022-03-29 15:09:49
"52"|"1998"|0|2022-03-29 15:09:49
"52"|"1999"|0|2022-03-29 15:09:49
"52"|"2000"|0|2022-03-29 15:09:49
"52"|"2001"|0|2022-03-29 15:09:49
"52"|"2002"|0|2022-03-29 15:09:49
"52"|"2003"|0|2022-03-29 15:09:49
"52"|"2004"|0|2022-03-29 15:09:49
"52"|"2005"|0|2022-03-29 15:09:49
"52"|"2006"|0|2022-03-29 15:09:49
"52"|"2007"|6821.74011|2022-03-29 15:09:49
"52"|"2008"|3110.0506|2022-03-29 15:09:49
"52"|"2009"|4822.66074|2022-03-29 15:09:49
"52"|"2010"|1492.98036|2022-03-29 15:09:49
"52"|"2011"|753.83605|2022-03-29 15:09:49
"52"|"2012"|556.79404|2022-03-29 15:09:49
"52"|"2013"|343.85969|2022-03-29 15:09:49
"52"|"2014"|627.21818|2022-03-29 15:09:49
"52"|"2015"|27758.26961|2022-03-29 15:09:49
"52"|"2016"|34133.59242|2022-03-29 15:09:49
"52"|"2017"|29371.33402|2022-03-29 15:09:49
"52"|"2018"|34242.92919|2022-03-29 15:09:49
"52"|"2019"|34582.69696|2022-03-29 15:09:49
"52"|"2020"|24474.44968|2022-03-29 15:09:49
"52"|"2021"|34408.57356|2022-03-29 15:09:49
"52"|"2022*"|7695.10033|2022-03-29 15:09:49
"53"|"1998"|0|2022-03-29 15:09:49
"53"|"1999"|0|2022-03-29 15:09:49
"53"|"2000"|0|2022-03-29 15:09:49
